Timestamp,Market,Data Type,Value
1683309600.0,AAVE,Supplied rETH,12363.03216517079
1683309600.0,AAVE,Borrowed rETH,185.87004524990576
1683331200.0,AAVE,Supplied rETH,12400.371336007498
1683331200.0,AAVE,Borrowed rETH,185.8703428668191
1683352800.0,AAVE,Supplied rETH,12398.371589597195
1683352800.0,AAVE,Borrowed rETH,185.8706412078473
1683374400.0,AAVE,Supplied rETH,12398.371842370478
1683374400.0,AAVE,Borrowed rETH,185.87093858862272
1683396000.0,AAVE,Supplied rETH,12398.372094582975
1683396000.0,AAVE,Borrowed rETH,185.87123531012574
1683417600.0,AAVE,Supplied rETH,12398.372347776847
1683417600.0,AAVE,Borrowed rETH,185.87153318666356
1683439200.0,AAVE,Supplied rETH,12398.372600550128
1683439200.0,AAVE,Borrowed rETH,185.87183056886607
1683460800.0,AAVE,Supplied rETH,12398.372854024392
1683460800.0,AAVE,Borrowed rETH,185.87212877623352
1683482400.0,AAVE,Supplied rETH,12688.124124653052
1683482400.0,AAVE,Borrowed rETH,185.87242360218468
1683504000.0,AAVE,Supplied rETH,12688.124371658612
1683504000.0,AAVE,Borrowed rETH,185.87271419738806
1683525600.0,AAVE,Supplied rETH,12688.124619486154
1683525600.0,AAVE,Borrowed rETH,185.87300576008695
1683547200.0,AAVE,Supplied rETH,12692.797731566003
1683547200.0,AAVE,Borrowed rETH,185.87329586091673
1683568800.0,AAVE,Supplied rETH,12692.797979167886
1683568800.0,AAVE,Borrowed rETH,185.87358715755073
1683590400.0,AAVE,Supplied rETH,12692.798225537239
1683590400.0,AAVE,Borrowed rETH,185.87387700459928
1683612000.0,AAVE,Supplied rETH,12692.798472180488
1683612000.0,AAVE,Borrowed rETH,185.8741671743319
1683633600.0,AAVE,Supplied rETH,12694.32973417247
1683633600.0,AAVE,Borrowed rETH,185.87445814189707
1683655200.0,AAVE,Supplied rETH,12971.828879337058
1683655200.0,AAVE,Borrowed rETH,185.87474900463738
1683676800.0,AAVE,Supplied rETH,12971.829120678696
1683676800.0,AAVE,Borrowed rETH,185.8750329362348
1683698400.0,AAVE,Supplied rETH,13765.281919825034
1683698400.0,AAVE,Borrowed rETH,185.87531302175182
1683720000.0,AAVE,Supplied rETH,13045.71293873505
1683720000.0,AAVE,Borrowed rETH,185.87559383406003
1683741600.0,AAVE,Supplied rETH,13045.713180977034
1683741600.0,AAVE,Borrowed rETH,185.87587882500412
1683763200.0,AAVE,Supplied rETH,13045.71341983196
1683763200.0,AAVE,Borrowed rETH,185.8761604731478
1683784800.0,AAVE,Supplied rETH,13046.713659929886
1683784800.0,AAVE,Borrowed rETH,185.87644294155544
1683806400.0,AAVE,Supplied rETH,13046.713900556322
1683806400.0,AAVE,Borrowed rETH,287.87672603204834
1683828000.0,AAVE,Supplied rETH,13046.714482207157
1683828000.0,AAVE,Borrowed rETH,287.87741032803496
1683849600.0,AAVE,Supplied rETH,13048.49110072095
1683849600.0,AAVE,Borrowed rETH,287.8781119181397
1683871200.0,AAVE,Supplied rETH,13058.21422708673
1683871200.0,AAVE,Borrowed rETH,287.87879498225493
1683892800.0,AAVE,Supplied rETH,13336.790801861518
1683892800.0,AAVE,Borrowed rETH,287.87947096063493
1683914400.0,AAVE,Supplied rETH,13896.949434750171
1683914400.0,AAVE,Borrowed rETH,287.8801719401341
1683936000.0,AAVE,Supplied rETH,13898.950376405837
1683936000.0,AAVE,Borrowed rETH,287.88081187929475
1683957600.0,AAVE,Supplied rETH,13902.430983338114
1683957600.0,AAVE,Borrowed rETH,287.8814513190715
1683979200.0,AAVE,Supplied rETH,13927.116690590601
1683979200.0,AAVE,Borrowed rETH,287.8820892140322
1684000800.0,AAVE,Supplied rETH,13962.994975877065
1684000800.0,AAVE,Borrowed rETH,287.8827272283353
1684022400.0,AAVE,Supplied rETH,13962.995518485535
1684022400.0,AAVE,Borrowed rETH,287.8833655920113
1684044000.0,AAVE,Supplied rETH,14170.593012130177
1684044000.0,AAVE,Borrowed rETH,287.88400257889896
1684065600.0,AAVE,Supplied rETH,14182.120579452869
1684065600.0,AAVE,Borrowed rETH,287.88463702771105
1684087200.0,AAVE,Supplied rETH,14241.639499672952
1684087200.0,AAVE,Borrowed rETH,287.88526200876106
1684108800.0,AAVE,Supplied rETH,16374.240904945567
1684108800.0,AAVE,Borrowed rETH,287.8858343691621
1684130400.0,AAVE,Supplied rETH,16381.711057842045
1684130400.0,AAVE,Borrowed rETH,287.88637887885244
1684152000.0,AAVE,Supplied rETH,16390.181970322687
1684152000.0,AAVE,Borrowed rETH,287.95481053878717
1684173600.0,AAVE,Supplied rETH,16404.19967840039
1684173600.0,AAVE,Borrowed rETH,287.95535146284175
1684195200.0,AAVE,Supplied rETH,16405.200139215467
1684195200.0,AAVE,Borrowed rETH,287.9558935989445
1684216800.0,AAVE,Supplied rETH,16459.34443352572
1684216800.0,AAVE,Borrowed rETH,287.9564353321827
1684238400.0,AAVE,Supplied rETH,16503.816267459166
1684238400.0,AAVE,Borrowed rETH,287.9569769222495
1684260000.0,AAVE,Supplied rETH,16204.283484852276
1684260000.0,AAVE,Borrowed rETH,287.9575183401448
1684281600.0,AAVE,Supplied rETH,16218.285308798817
1684281600.0,AAVE,Borrowed rETH,298.95807358911986
1684303200.0,AAVE,Supplied rETH,16231.353757563955
1684303200.0,AAVE,Borrowed rETH,307.9586873261655
1684324800.0,AAVE,Supplied rETH,16231.354292008813
1684324800.0,AAVE,Borrowed rETH,307.95931608564086
1684346400.0,AAVE,Supplied rETH,16232.054980388864
1684346400.0,AAVE,Borrowed rETH,307.959945880142
1684368000.0,AAVE,Supplied rETH,16232.05551275707
1684368000.0,AAVE,Borrowed rETH,307.96057219660156
1684389600.0,AAVE,Supplied rETH,16233.056043929326
1684389600.0,AAVE,Borrowed rETH,307.9611971060576
1684411200.0,AAVE,Supplied rETH,16282.251401875408
1684411200.0,AAVE,Borrowed rETH,285.93941736658985
1684432800.0,AAVE,Supplied rETH,16297.18370474654
1684432800.0,AAVE,Borrowed rETH,285.939952233793
1684454400.0,AAVE,Supplied rETH,16297.184160103641
1684454400.0,AAVE,Borrowed rETH,285.94048794892257
1684476000.0,AAVE,Supplied rETH,16309.324976740183
1684476000.0,AAVE,Borrowed rETH,285.9410281324312
1684497600.0,AAVE,Supplied rETH,16312.462484537036
1684497600.0,AAVE,Borrowed rETH,285.94156367630814
1684519200.0,AAVE,Supplied rETH,16312.462941742333
1684519200.0,AAVE,Borrowed rETH,285.9421015658291
1684540800.0,AAVE,Supplied rETH,16432.042342188834
1684540800.0,AAVE,Borrowed rETH,285.9426376389626
1684562400.0,AAVE,Supplied rETH,16433.043792801287
1684562400.0,AAVE,Borrowed rETH,285.94316777321313
1684584000.0,AAVE,Supplied rETH,16436.02150081174
1684584000.0,AAVE,Borrowed rETH,285.943698157888
1684605600.0,AAVE,Supplied rETH,16436.02195383605
1684605600.0,AAVE,Borrowed rETH,285.94423112848096
1684627200.0,AAVE,Supplied rETH,18936.556615366455
1684627200.0,AAVE,Borrowed rETH,285.9447240178873
1684648800.0,AAVE,Supplied rETH,19013.671647995387
1684648800.0,AAVE,Borrowed rETH,285.9451838832752
1684670400.0,AAVE,Supplied rETH,19013.671988242557
1684670400.0,AAVE,Borrowed rETH,265.9449394630794
1684692000.0,AAVE,Supplied rETH,18999.40180371855
1684692000.0,AAVE,Borrowed rETH,265.9453386794984
1684713600.0,AAVE,Supplied rETH,19000.8155465311
1684713600.0,AAVE,Borrowed rETH,265.9457377146533
1684735200.0,AAVE,Supplied rETH,19001.19593906904
1684735200.0,AAVE,Borrowed rETH,265.9461358513056
1684756800.0,AAVE,Supplied rETH,19015.384318045028
1684756800.0,AAVE,Borrowed rETH,282.04658203977993
1684778400.0,AAVE,Supplied rETH,19019.43662113111
1684778400.0,AAVE,Borrowed rETH,282.0470272116008
1684800000.0,AAVE,Supplied rETH,19019.437002023264
1684800000.0,AAVE,Borrowed rETH,282.04747532091494
1684821600.0,AAVE,Supplied rETH,19038.436382294294
1684821600.0,AAVE,Borrowed rETH,282.04792324219983
1684843200.0,AAVE,Supplied rETH,19504.78122792203
1684843200.0,AAVE,Borrowed rETH,282.0483687508867
1684864800.0,AAVE,Supplied rETH,19504.781597493413
1684864800.0,AAVE,Borrowed rETH,282.0488035413697
1684886400.0,AAVE,Supplied rETH,19505.781971307897
1684886400.0,AAVE,Borrowed rETH,284.5230458592161
1684908000.0,AAVE,Supplied rETH,19804.470987268593
1684908000.0,AAVE,Borrowed rETH,284.5234842944881
1684929600.0,AAVE,Supplied rETH,19825.47063708929
1684929600.0,AAVE,Borrowed rETH,283.8217849844027
1684951200.0,AAVE,Supplied rETH,19825.47100542028
1684951200.0,AAVE,Borrowed rETH,283.88251774197704
1684972800.0,AAVE,Supplied rETH,19932.6526273262
1684972800.0,AAVE,Borrowed rETH,287.85990951688564
1684994400.0,AAVE,Supplied rETH,19998.53196307336
1684994400.0,AAVE,Borrowed rETH,287.86035266812615
1685016000.0,AAVE,Supplied rETH,19998.53234019618
1685016000.0,AAVE,Borrowed rETH,287.86079634259687
1685037600.0,AAVE,Supplied rETH,19998.532715442765
1685037600.0,AAVE,Borrowed rETH,287.86123781041067
1685059200.0,AAVE,Supplied rETH,19998.533092148646
1685059200.0,AAVE,Borrowed rETH,287.8616809957248
1685080800.0,AAVE,Supplied rETH,19790.93626952149
1685080800.0,AAVE,Borrowed rETH,287.86212668400105
1685102400.0,AAVE,Supplied rETH,19999.99545184901
1685102400.0,AAVE,Borrowed rETH,287.86257237469107
1685124000.0,AAVE,Supplied rETH,19982.459824712918
1685124000.0,AAVE,Borrowed rETH,287.8630128977401
1685145600.0,AAVE,Supplied rETH,19982.713088414544
1685145600.0,AAVE,Borrowed rETH,287.8634566874936
1685167200.0,AAVE,Supplied rETH,19974.436850891394
1685167200.0,AAVE,Borrowed rETH,287.8638972394227
1685188800.0,AAVE,Supplied rETH,19999.995287707017
1685188800.0,AAVE,Borrowed rETH,288.1643398881524
1685210400.0,AAVE,Supplied rETH,19999.99566476291
1685210400.0,AAVE,Borrowed rETH,288.1647834842505
1685232000.0,AAVE,Supplied rETH,19999.996040147646
1685232000.0,AAVE,Borrowed rETH,288.16522511495003
1685253600.0,AAVE,Supplied rETH,19999.99641553238
1685253600.0,AAVE,Borrowed rETH,288.1656667463264
1685275200.0,AAVE,Supplied rETH,19998.996792239675
1685275200.0,AAVE,Borrowed rETH,288.1661113435014
1685296800.0,AAVE,Supplied rETH,19999.99499263693
1685296800.0,AAVE,Borrowed rETH,288.166552489395
1685318400.0,AAVE,Supplied rETH,19999.995368027154
1685318400.0,AAVE,Borrowed rETH,288.1669941260391
1685340000.0,AAVE,Supplied rETH,19997.625569944314
1685340000.0,AAVE,Borrowed rETH,288.16743748591097
1685361600.0,AAVE,Supplied rETH,19998.13425364319
1685361600.0,AAVE,Borrowed rETH,288.1678811414282
1685383200.0,AAVE,Supplied rETH,19998.134630952667
1685383200.0,AAVE,Borrowed rETH,288.1683250356767
1685404800.0,AAVE,Supplied rETH,19998.135009515663
1685404800.0,AAVE,Borrowed rETH,288.16877040534405
1685426400.0,AAVE,Supplied rETH,19999.19232483757
1685426400.0,AAVE,Borrowed rETH,288.1692137883111
1685448000.0,AAVE,Supplied rETH,19999.19270317448
1685448000.0,AAVE,Borrowed rETH,288.16965889169296
1685469600.0,AAVE,Supplied rETH,19999.193079004468
1685469600.0,AAVE,Borrowed rETH,288.1701010464233
1685491200.0,AAVE,Supplied rETH,19999.37345636605
1685491200.0,AAVE,Borrowed rETH,288.2911450031337
1685512800.0,AAVE,Supplied rETH,20279.951378425336
1685512800.0,AAVE,Borrowed rETH,333.721697053888
1685534400.0,AAVE,Supplied rETH,20465.69281636239
1685534400.0,AAVE,Borrowed rETH,409.72237102859356
1685556000.0,AAVE,Supplied rETH,26752.68970108136
1685556000.0,AAVE,Borrowed rETH,333.72291364173344
1685577600.0,AAVE,Supplied rETH,26766.99557846604
1685577600.0,AAVE,Borrowed rETH,333.7233592073099
1685599200.0,AAVE,Supplied rETH,26819.790882054367
1685599200.0,AAVE,Borrowed rETH,333.72380221079857
1685620800.0,AAVE,Supplied rETH,27221.239747347896
1685620800.0,AAVE,Borrowed rETH,333.7242425616916
1685642400.0,AAVE,Supplied rETH,27288.787060186976
1685642400.0,AAVE,Borrowed rETH,333.7246808450074
1685664000.0,AAVE,Supplied rETH,27288.2873793774
1685664000.0,AAVE,Borrowed rETH,333.7251171342338
1685685600.0,AAVE,Supplied rETH,27286.27712692547
1685685600.0,AAVE,Borrowed rETH,333.7255544126941
1685707200.0,AAVE,Supplied rETH,28885.261520918782
1685707200.0,AAVE,Borrowed rETH,333.72597133634224
1685728800.0,AAVE,Supplied rETH,28888.79981875182
1685728800.0,AAVE,Borrowed rETH,333.7263850976577
1685750400.0,AAVE,Supplied rETH,28888.800168282334
1685750400.0,AAVE,Borrowed rETH,333.72679631045656
1685772000.0,AAVE,Supplied rETH,28870.02851555362
1685772000.0,AAVE,Borrowed rETH,333.7272075288179
1685793600.0,AAVE,Supplied rETH,28948.061052838857
1685793600.0,AAVE,Borrowed rETH,333.7276167503793
1685815200.0,AAVE,Supplied rETH,28912.536508455134
1685815200.0,AAVE,Borrowed rETH,1234.0305729770441
1685836800.0,AAVE,Supplied rETH,28913.09767572546
1685836800.0,AAVE,Borrowed rETH,1234.0362220935974
1685858400.0,AAVE,Supplied rETH,28848.854445570032
1685858400.0,AAVE,Borrowed rETH,1234.041861984941
1685880000.0,AAVE,Supplied rETH,28911.4728458212
1685880000.0,AAVE,Borrowed rETH,1234.047521849411
1685901600.0,AAVE,Supplied rETH,28980.390697767918
1685901600.0,AAVE,Borrowed rETH,1234.053149268481
1685923200.0,AAVE,Supplied rETH,28985.917264632368
1685923200.0,AAVE,Borrowed rETH,1234.0588075689468
1685944800.0,AAVE,Supplied rETH,28986.018973662663
1685944800.0,AAVE,Borrowed rETH,1234.0644489152803
1685966400.0,AAVE,Supplied rETH,29000.945365778127
1685966400.0,AAVE,Borrowed rETH,1234.0700911717531
1685988000.0,AAVE,Supplied rETH,28981.138537820963
1685988000.0,AAVE,Borrowed rETH,1234.0757209399337
1686009600.0,AAVE,Supplied rETH,28978.16659907281
1686009600.0,AAVE,Borrowed rETH,1234.0813389302286
1686031200.0,AAVE,Supplied rETH,28994.221893921735
1686031200.0,AAVE,Borrowed rETH,1234.086955416979
1686052800.0,AAVE,Supplied rETH,28994.226682610726
1686052800.0,AAVE,Borrowed rETH,1234.0925891863308
1686074400.0,AAVE,Supplied rETH,28976.60639676711
1686074400.0,AAVE,Borrowed rETH,1132.0757634308054
1686096000.0,AAVE,Supplied rETH,28977.61058639135
1686096000.0,AAVE,Borrowed rETH,1132.0804991853665
1686117600.0,AAVE,Supplied rETH,28977.6146251171
1686117600.0,AAVE,Borrowed rETH,1132.0852506563242
1686139200.0,AAVE,Supplied rETH,28971.617190396533
1686139200.0,AAVE,Borrowed rETH,1132.0899791753188
1686160800.0,AAVE,Supplied rETH,28971.62528559073
1686160800.0,AAVE,Borrowed rETH,1132.0947212414837
1686182400.0,AAVE,Supplied rETH,28976.633318214925
1686182400.0,AAVE,Borrowed rETH,1132.0994655157015
1686204000.0,AAVE,Supplied rETH,28976.63733274594
1686204000.0,AAVE,Borrowed rETH,1132.1041885145626
1686225600.0,AAVE,Supplied rETH,28976.641396234652
1686225600.0,AAVE,Borrowed rETH,1132.1089691310365
1686247200.0,AAVE,Supplied rETH,28976.645408540317
1686247200.0,AAVE,Borrowed rETH,1132.1136895514476
1686268800.0,AAVE,Supplied rETH,28976.649418620633
1686268800.0,AAVE,Borrowed rETH,1132.1184073734319
1686290400.0,AAVE,Supplied rETH,28976.653462081198
1686290400.0,AAVE,Borrowed rETH,1132.1231644868706
1686312000.0,AAVE,Supplied rETH,28955.137896955843
1686312000.0,AAVE,Borrowed rETH,1144.1279605481564
1686333600.0,AAVE,Supplied rETH,28954.44545921568
1686333600.0,AAVE,Borrowed rETH,1144.1327990468963
1686355200.0,AAVE,Supplied rETH,28817.6063939848
1686355200.0,AAVE,Borrowed rETH,1144.1376386473157
1686376800.0,AAVE,Supplied rETH,28731.169586214543
1686376800.0,AAVE,Borrowed rETH,1144.1425028807816
1686398400.0,AAVE,Supplied rETH,28804.12874201292
1686398400.0,AAVE,Borrowed rETH,1144.1473657413799
1686420000.0,AAVE,Supplied rETH,29147.92943155022
1686420000.0,AAVE,Borrowed rETH,1144.152204254223
1686441600.0,AAVE,Supplied rETH,29147.933523748463
1686441600.0,AAVE,Borrowed rETH,1144.1570186195427
1686463200.0,AAVE,Supplied rETH,29147.937600129266
1686463200.0,AAVE,Borrowed rETH,1144.1618143961916
1686484800.0,AAVE,Supplied rETH,29153.835641679674
1686484800.0,AAVE,Borrowed rETH,1144.1666282661286
1686506400.0,AAVE,Supplied rETH,29173.89942437267
1686506400.0,AAVE,Borrowed rETH,1144.171428995128
1686528000.0,AAVE,Supplied rETH,29175.97693779639
1686528000.0,AAVE,Borrowed rETH,1144.1762204959302
1686549600.0,AAVE,Supplied rETH,29171.308101322655
1686549600.0,AAVE,Borrowed rETH,1144.1810092114379
1686571200.0,AAVE,Supplied rETH,29125.79435312003
1686571200.0,AAVE,Borrowed rETH,1144.185829341384
1686592800.0,AAVE,Supplied rETH,29125.798432836673
1686592800.0,AAVE,Borrowed rETH,1144.1906290235258
1686614400.0,AAVE,Supplied rETH,29128.72796177196
1686614400.0,AAVE,Borrowed rETH,1144.1954549122888
1686636000.0,AAVE,Supplied rETH,29135.441391613072
1686636000.0,AAVE,Borrowed rETH,1144.200256401466
1686657600.0,AAVE,Supplied rETH,29135.4454632945
1686657600.0,AAVE,Borrowed rETH,1144.2050466333076
1686679200.0,AAVE,Supplied rETH,29431.689195594674
1686679200.0,AAVE,Borrowed rETH,1144.5897990455094
1686700800.0,AAVE,Supplied rETH,29431.693235744446
1686700800.0,AAVE,Borrowed rETH,1144.5945521878452
1686722400.0,AAVE,Supplied rETH,29500.571272611567
1686722400.0,AAVE,Borrowed rETH,1144.5993220304617
1686744000.0,AAVE,Supplied rETH,29500.575305632854
1686744000.0,AAVE,Borrowed rETH,1144.604066784131
1686765600.0,AAVE,Supplied rETH,29482.164547255034
1686765600.0,AAVE,Borrowed rETH,1144.6088200483755
1686787200.0,AAVE,Supplied rETH,29482.168576167773
1686787200.0,AAVE,Borrowed rETH,1144.6135599601039
1686808800.0,AAVE,Supplied rETH,29674.216910512783
1686808800.0,AAVE,Borrowed rETH,1144.6182988904998
1686830400.0,AAVE,Supplied rETH,29687.97076424776
1686830400.0,AAVE,Borrowed rETH,1146.879951475554
1686852000.0,AAVE,Supplied rETH,29687.974785576935
1686852000.0,AAVE,Borrowed rETH,1146.8846824685895
1686873600.0,AAVE,Supplied rETH,29687.97880690611
1686873600.0,AAVE,Borrowed rETH,1146.8894134811408
1686895200.0,AAVE,Supplied rETH,27187.959077526786
1686895200.0,AAVE,Borrowed rETH,1146.8943503777439
1686916800.0,AAVE,Supplied rETH,27468.201550748727
1686916800.0,AAVE,Borrowed rETH,1146.8994745249627
1686938400.0,AAVE,Supplied rETH,27468.204883510825
1686938400.0,AAVE,Borrowed rETH,246.6999320594877
1686960000.0,AAVE,Supplied rETH,27456.69746632664
1686960000.0,AAVE,Borrowed rETH,275.70018171412545
1686981600.0,AAVE,Supplied rETH,27678.757694896685
1686981600.0,AAVE,Borrowed rETH,498.67830980057363
1687003200.0,AAVE,Supplied rETH,27684.683452417186
1687003200.0,AAVE,Borrowed rETH,498.6792638231721
1687024800.0,AAVE,Supplied rETH,28008.590786819317
1687024800.0,AAVE,Borrowed rETH,248.70127285135655
1687046400.0,AAVE,Supplied rETH,28217.01574225153
1687046400.0,AAVE,Borrowed rETH,248.70150791883125
1687068000.0,AAVE,Supplied rETH,28494.410695550894
1687068000.0,AAVE,Borrowed rETH,248.70174463620742
1687089600.0,AAVE,Supplied rETH,28678.87233291464
1687089600.0,AAVE,Borrowed rETH,248.70197523061486
1687111200.0,AAVE,Supplied rETH,28698.872528215335
1687111200.0,AAVE,Borrowed rETH,248.70220499632674
1687132800.0,AAVE,Supplied rETH,28698.87272582279
1687132800.0,AAVE,Borrowed rETH,251.70243747591368
1687154400.0,AAVE,Supplied rETH,28699.80392551907
1687154400.0,AAVE,Borrowed rETH,251.702672412907
1687176000.0,AAVE,Supplied rETH,28707.346900336273
1687176000.0,AAVE,Borrowed rETH,251.70290824867735
1687197600.0,AAVE,Supplied rETH,28709.347100858846
1687197600.0,AAVE,Borrowed rETH,251.70314415775303
1687219200.0,AAVE,Supplied rETH,28715.062711268045
1687219200.0,AAVE,Borrowed rETH,251.70337979211445
1687240800.0,AAVE,Supplied rETH,28715.07413019605
1687240800.0,AAVE,Borrowed rETH,251.70361486415575
1687262400.0,AAVE,Supplied rETH,28715.074973322437
1687262400.0,AAVE,Borrowed rETH,601.5046067783412
1687284000.0,AAVE,Supplied rETH,29086.09424824689
1687284000.0,AAVE,Borrowed rETH,601.5059518848675
1687305600.0,AAVE,Supplied rETH,29086.095372281958
1687305600.0,AAVE,Borrowed rETH,601.5072742805404
1687327200.0,AAVE,Supplied rETH,29056.09655451849
1687327200.0,AAVE,Borrowed rETH,751.660664557506
1687348800.0,AAVE,Supplied rETH,29109.61784403957
1687348800.0,AAVE,Borrowed rETH,751.6627339080404
1687370400.0,AAVE,Supplied rETH,29109.619597898854
1687370400.0,AAVE,Borrowed rETH,751.6647972752444
1687392000.0,AAVE,Supplied rETH,29109.621357617358
1687392000.0,AAVE,Borrowed rETH,751.6668675413498
1687413600.0,AAVE,Supplied rETH,29109.716183947196
1687413600.0,AAVE,Borrowed rETH,751.7139449401444
1687435200.0,AAVE,Supplied rETH,29109.718072169308
1687435200.0,AAVE,Borrowed rETH,1001.7404306799712
1687456800.0,AAVE,Supplied rETH,29113.627556762425
1687456800.0,AAVE,Borrowed rETH,1001.7441076302352
1687478400.0,AAVE,Supplied rETH,29003.203745028357
1687478400.0,AAVE,Borrowed rETH,1001.7477881660647
1687500000.0,AAVE,Supplied rETH,28894.157414708516
1687500000.0,AAVE,Borrowed rETH,1001.7515106029796
1687521600.0,AAVE,Supplied rETH,28894.16055475404
1687521600.0,AAVE,Borrowed rETH,1001.7552047861718
1687543200.0,AAVE,Supplied rETH,28894.11260051823
1687543200.0,AAVE,Borrowed rETH,1001.7589195552696
1687564800.0,AAVE,Supplied rETH,28894.115492058412
1687564800.0,AAVE,Borrowed rETH,851.7523213762087
1687586400.0,AAVE,Supplied rETH,28894.117443650357
1687586400.0,AAVE,Borrowed rETH,751.7496173697688
1687608000.0,AAVE,Supplied rETH,28894.119220833018
1687608000.0,AAVE,Borrowed rETH,751.7517081801035
1687629600.0,AAVE,Supplied rETH,28894.1209940795
1687629600.0,AAVE,Borrowed rETH,751.7537943654249
1687651200.0,AAVE,Supplied rETH,28894.13207196782
1687651200.0,AAVE,Borrowed rETH,751.7558793988808
1687672800.0,AAVE,Supplied rETH,28954.22484776851
1687672800.0,AAVE,Borrowed rETH,251.76329926901303
1687694400.0,AAVE,Supplied rETH,28954.2250461337
1687694400.0,AAVE,Borrowed rETH,251.76353263999746
1687716000.0,AAVE,Supplied rETH,28954.225245380025
1687716000.0,AAVE,Borrowed rETH,251.76376704782817
1687737600.0,AAVE,Supplied rETH,28954.411562553065
1687737600.0,AAVE,Borrowed rETH,251.76400093720042
1687759200.0,AAVE,Supplied rETH,28968.355020115894
1687759200.0,AAVE,Borrowed rETH,251.76423505014534
1687780800.0,AAVE,Supplied rETH,28968.355245367773
1687780800.0,AAVE,Borrowed rETH,271.7645000524887
1687802400.0,AAVE,Supplied rETH,28970.460954856822
1687802400.0,AAVE,Borrowed rETH,271.7647725946576
1687824000.0,AAVE,Supplied rETH,28970.46118586286
1687824000.0,AAVE,Borrowed rETH,271.76504436672565
1687845600.0,AAVE,Supplied rETH,29061.209363881444
1687845600.0,AAVE,Borrowed rETH,271.76531826704627
1687867200.0,AAVE,Supplied rETH,29059.287919616276
1687867200.0,AAVE,Borrowed rETH,259.2720688874315
1687888800.0,AAVE,Supplied rETH,29055.088119816504
1687888800.0,AAVE,Borrowed rETH,252.65669834165965
1687910400.0,AAVE,Supplied rETH,29055.088318345595
1687910400.0,AAVE,Borrowed rETH,252.6569319055943
1687932000.0,AAVE,Supplied rETH,29055.088517316843
1687932000.0,AAVE,Borrowed rETH,252.6571659899325
1687953600.0,AAVE,Supplied rETH,29093.474844007087
1687953600.0,AAVE,Borrowed rETH,252.6573995349057
1687975200.0,AAVE,Supplied rETH,29183.112548116907
1687975200.0,AAVE,Borrowed rETH,252.65763163355464
1687996800.0,AAVE,Supplied rETH,29084.703569564772
1687996800.0,AAVE,Borrowed rETH,252.65786515996376
1688018400.0,AAVE,Supplied rETH,29084.703768666735
1688018400.0,AAVE,Borrowed rETH,252.65809939775056
