Timestamp,Market,Data Type,Value
1713960000.0,AAVE,Supplied rETH,39855.902930509146
1713960000.0,AAVE,Borrowed rETH,798.4445201302752
1713981600.0,AAVE,Supplied rETH,39855.904383934154
1713981600.0,AAVE,Borrowed rETH,798.4462300459559
1714003200.0,AAVE,Supplied rETH,39855.90583092096
1714003200.0,AAVE,Borrowed rETH,798.4479323908967
1714024800.0,AAVE,Supplied rETH,39577.72136248563
1714024800.0,AAVE,Borrowed rETH,800.949635457041
1714046400.0,AAVE,Supplied rETH,39512.84937154725
1714046400.0,AAVE,Borrowed rETH,800.9523608617412
1714068000.0,AAVE,Supplied rETH,39512.85696155502
1714068000.0,AAVE,Borrowed rETH,800.9540859037113
1714089600.0,AAVE,Supplied rETH,39512.85842620474
1714089600.0,AAVE,Borrowed rETH,800.9522796469874
1714111200.0,AAVE,Supplied rETH,39512.859891674576
1714111200.0,AAVE,Borrowed rETH,800.9540037299631
1714132800.0,AAVE,Supplied rETH,39512.86136613317
1714132800.0,AAVE,Borrowed rETH,800.9557383898273
1714154400.0,AAVE,Supplied rETH,39501.80591381079
1714154400.0,AAVE,Borrowed rETH,800.9574742115036
1714176000.0,AAVE,Supplied rETH,39491.679949924786
1714176000.0,AAVE,Borrowed rETH,800.9592030703651
1714197600.0,AAVE,Supplied rETH,39491.68141620552
1714197600.0,AAVE,Borrowed rETH,800.9609281075495
1714219200.0,AAVE,Supplied rETH,39325.82010210671
1714219200.0,AAVE,Borrowed rETH,800.9626645764529
1714240800.0,AAVE,Supplied rETH,39342.599655147205
1714240800.0,AAVE,Borrowed rETH,800.9643983188938
1711648800.0,COMPOUND,Supplied rETH,145.01688768165906
1711648800.0,COMPOUND,Borrowed ETH,34057.52566269563
1711670400.0,COMPOUND,Supplied rETH,145.01688768165906
1711670400.0,COMPOUND,Borrowed ETH,34407.287133904945
1711692000.0,COMPOUND,Supplied rETH,145.01688768165906
1711692000.0,COMPOUND,Borrowed ETH,34407.85902554245
1711713600.0,COMPOUND,Supplied rETH,145.01688768165906
1711713600.0,COMPOUND,Borrowed ETH,35166.0309830887
1711735200.0,COMPOUND,Supplied rETH,145.01688768165906
1711735200.0,COMPOUND,Borrowed ETH,35166.62989710207
1711756800.0,COMPOUND,Supplied rETH,145.01688768165906
1711756800.0,COMPOUND,Borrowed ETH,35152.54197143619
1711778400.0,COMPOUND,Supplied rETH,145.01688768165906
1711778400.0,COMPOUND,Borrowed ETH,35153.16653464424
1711800000.0,COMPOUND,Supplied rETH,145.01688768165906
1711800000.0,COMPOUND,Borrowed ETH,35153.8151906944
1711821600.0,COMPOUND,Supplied rETH,145.01688768165906
1711821600.0,COMPOUND,Borrowed ETH,35154.46858705628
1711843200.0,COMPOUND,Supplied rETH,145.01688768165906
1711843200.0,COMPOUND,Borrowed ETH,35155.12090203647
1711864800.0,COMPOUND,Supplied rETH,145.01688768165906
1711864800.0,COMPOUND,Borrowed ETH,35155.77395089313
1711886400.0,COMPOUND,Supplied rETH,145.01688768165906
1711886400.0,COMPOUND,Borrowed ETH,35153.421936004015
1711908000.0,COMPOUND,Supplied rETH,145.01688768165906
1711908000.0,COMPOUND,Borrowed ETH,35154.07673571914
1711929600.0,COMPOUND,Supplied rETH,145.01688768165906
1711929600.0,COMPOUND,Borrowed ETH,34664.93137845117
1711951200.0,COMPOUND,Supplied rETH,145.01688768165906
1711951200.0,COMPOUND,Borrowed ETH,34669.06667682645
1711972800.0,COMPOUND,Supplied rETH,145.01688768165906
1711972800.0,COMPOUND,Borrowed ETH,35159.71477696024
1711994400.0,COMPOUND,Supplied rETH,145.0168876956823
1711994400.0,COMPOUND,Borrowed ETH,29328.854403818514
1712016000.0,COMPOUND,Supplied rETH,145.0168876956823
1712016000.0,COMPOUND,Borrowed ETH,29069.231438545587
1712037600.0,COMPOUND,Supplied rETH,145.0168876956823
1712037600.0,COMPOUND,Borrowed ETH,29069.68703782755
1712059200.0,COMPOUND,Supplied rETH,145.0168876956823
1712059200.0,COMPOUND,Borrowed ETH,31869.369723197622
1712080800.0,COMPOUND,Supplied rETH,145.0168876956823
1712080800.0,COMPOUND,Borrowed ETH,32019.886846593407
1712102400.0,COMPOUND,Supplied rETH,145.0168876956823
1712102400.0,COMPOUND,Borrowed ETH,32020.35376377863
1712124000.0,COMPOUND,Supplied rETH,145.0168876956823
1712124000.0,COMPOUND,Borrowed ETH,32020.812470712754
1712145600.0,COMPOUND,Supplied rETH,145.0168876956823
1712145600.0,COMPOUND,Borrowed ETH,32021.274344947124
1712167200.0,COMPOUND,Supplied rETH,145.0168876956823
1712167200.0,COMPOUND,Borrowed ETH,32023.23306964991
1712188800.0,COMPOUND,Supplied rETH,145.0168876956823
1712188800.0,COMPOUND,Borrowed ETH,31870.56007616703
1712210400.0,COMPOUND,Supplied rETH,145.0168876956823
1712210400.0,COMPOUND,Borrowed ETH,31868.513369454053
1712232000.0,COMPOUND,Supplied rETH,145.0168876956823
1712232000.0,COMPOUND,Borrowed ETH,31868.953435386004
1712253600.0,COMPOUND,Supplied rETH,145.0168876956823
1712253600.0,COMPOUND,Borrowed ETH,31869.395030652617
1712275200.0,COMPOUND,Supplied rETH,145.0168876956823
1712275200.0,COMPOUND,Borrowed ETH,31869.83588807539
1712296800.0,COMPOUND,Supplied rETH,145.0168876956823
1712296800.0,COMPOUND,Borrowed ETH,31870.276252236275
1712318400.0,COMPOUND,Supplied rETH,145.0168876956823
1712318400.0,COMPOUND,Borrowed ETH,31870.718717283205
1712340000.0,COMPOUND,Supplied rETH,145.0168876956823
1712340000.0,COMPOUND,Borrowed ETH,31871.1613396412
1712361600.0,COMPOUND,Supplied rETH,145.0168876956823
1712361600.0,COMPOUND,Borrowed ETH,31871.600984183766
1712383200.0,COMPOUND,Supplied rETH,145.0168876956823
1712383200.0,COMPOUND,Borrowed ETH,31872.04232733399
1712404800.0,COMPOUND,Supplied rETH,145.0168876956823
1712404800.0,COMPOUND,Borrowed ETH,31872.482692617865
1712426400.0,COMPOUND,Supplied rETH,145.0168876956823
1712426400.0,COMPOUND,Borrowed ETH,31872.92016061973
1712448000.0,COMPOUND,Supplied rETH,145.0168876956823
1712448000.0,COMPOUND,Borrowed ETH,31896.349932345136
1712469600.0,COMPOUND,Supplied rETH,145.0168876956823
1712469600.0,COMPOUND,Borrowed ETH,31896.780588761536
1712491200.0,COMPOUND,Supplied rETH,145.0168876956823
1712491200.0,COMPOUND,Borrowed ETH,31897.20836596508
1712512800.0,COMPOUND,Supplied rETH,145.0168876956823
1712512800.0,COMPOUND,Borrowed ETH,31875.720333119385
1712534400.0,COMPOUND,Supplied rETH,145.0168876956823
1712534400.0,COMPOUND,Borrowed ETH,31876.149346416903
1712556000.0,COMPOUND,Supplied rETH,145.0168876956823
1712556000.0,COMPOUND,Borrowed ETH,31876.579648902345
1712577600.0,COMPOUND,Supplied rETH,145.0168876956823
1712577600.0,COMPOUND,Borrowed ETH,31877.020839291825
1712599200.0,COMPOUND,Supplied rETH,145.0168876956823
1712599200.0,COMPOUND,Borrowed ETH,31781.46778595916
1712620800.0,COMPOUND,Supplied rETH,145.28922047798036
1712620800.0,COMPOUND,Borrowed ETH,31782.290206703914
1712642400.0,COMPOUND,Supplied rETH,145.28922047798036
1712642400.0,COMPOUND,Borrowed ETH,31782.751470967145
1712664000.0,COMPOUND,Supplied rETH,145.28922047798036
1712664000.0,COMPOUND,Borrowed ETH,31783.21351422438
1712685600.0,COMPOUND,Supplied rETH,145.28922047798036
1712685600.0,COMPOUND,Borrowed ETH,31778.642319876588
1712707200.0,COMPOUND,Supplied rETH,145.28922047798036
1712707200.0,COMPOUND,Borrowed ETH,31763.146053235516
1712728800.0,COMPOUND,Supplied rETH,145.28922047798036
1712728800.0,COMPOUND,Borrowed ETH,31763.002466392918
1712750400.0,COMPOUND,Supplied rETH,145.28922047798036
1712750400.0,COMPOUND,Borrowed ETH,31763.51888245063
1712772000.0,COMPOUND,Supplied rETH,145.28922047798036
1712772000.0,COMPOUND,Borrowed ETH,31764.034447724178
1712793600.0,COMPOUND,Supplied rETH,145.28922047798036
1712793600.0,COMPOUND,Borrowed ETH,31765.447964724375
1712815200.0,COMPOUND,Supplied rETH,145.28922047798036
1712815200.0,COMPOUND,Borrowed ETH,31765.96414814546
1712836800.0,COMPOUND,Supplied rETH,145.28922047798036
1712836800.0,COMPOUND,Borrowed ETH,31766.776859074747
1712858400.0,COMPOUND,Supplied rETH,145.28922047798036
1712858400.0,COMPOUND,Borrowed ETH,31767.283879625757
1712880000.0,COMPOUND,Supplied rETH,145.28922047798036
1712880000.0,COMPOUND,Borrowed ETH,31767.791475802584
1712901600.0,COMPOUND,Supplied rETH,145.28922047798036
1712901600.0,COMPOUND,Borrowed ETH,31770.00026590636
1712923200.0,COMPOUND,Supplied rETH,145.28922047798036
1712923200.0,COMPOUND,Borrowed ETH,31770.509035265823
1712944800.0,COMPOUND,Supplied rETH,145.28922047798036
1712944800.0,COMPOUND,Borrowed ETH,31771.02397884783
1712966400.0,COMPOUND,Supplied rETH,145.28922047798036
1712966400.0,COMPOUND,Borrowed ETH,31771.543477734693
1712988000.0,COMPOUND,Supplied rETH,145.28922047798036
1712988000.0,COMPOUND,Borrowed ETH,31772.067862603577
1713009600.0,COMPOUND,Supplied rETH,145.28922047798036
1713009600.0,COMPOUND,Borrowed ETH,31772.590511844344
1713031200.0,COMPOUND,Supplied rETH,145.28922047798036
1713031200.0,COMPOUND,Borrowed ETH,31773.11273705433
1713052800.0,COMPOUND,Supplied rETH,145.28922047798036
1713052800.0,COMPOUND,Borrowed ETH,31750.380138650442
1713074400.0,COMPOUND,Supplied rETH,145.28922047798036
1713074400.0,COMPOUND,Borrowed ETH,31750.90502640837
1713096000.0,COMPOUND,Supplied rETH,145.28922047798036
1713096000.0,COMPOUND,Borrowed ETH,31751.428176826244
1713117600.0,COMPOUND,Supplied rETH,145.28922047798036
1713117600.0,COMPOUND,Borrowed ETH,31751.956752859038
1713139200.0,COMPOUND,Supplied rETH,145.28922047798036
1713139200.0,COMPOUND,Borrowed ETH,31752.517379335575
1713160800.0,COMPOUND,Supplied rETH,145.28922047798036
1713160800.0,COMPOUND,Borrowed ETH,31753.074750619886
1713182400.0,COMPOUND,Supplied rETH,145.28922047798036
1713182400.0,COMPOUND,Borrowed ETH,31418.631617081064
1713204000.0,COMPOUND,Supplied rETH,145.28922047798036
1713204000.0,COMPOUND,Borrowed ETH,31391.126902640073
1713225600.0,COMPOUND,Supplied rETH,145.28922047798036
1713225600.0,COMPOUND,Borrowed ETH,31387.551585412057
1713247200.0,COMPOUND,Supplied rETH,145.28922047798036
1713247200.0,COMPOUND,Borrowed ETH,31387.97002131885
1713268800.0,COMPOUND,Supplied rETH,145.28922047798036
1713268800.0,COMPOUND,Borrowed ETH,31388.38853292711
1713290400.0,COMPOUND,Supplied rETH,145.28922047798036
1713290400.0,COMPOUND,Borrowed ETH,31388.787388329856
1713312000.0,COMPOUND,Supplied rETH,145.28922047798036
1713312000.0,COMPOUND,Borrowed ETH,31389.185313792514
1713333600.0,COMPOUND,Supplied rETH,145.28922047798036
1713333600.0,COMPOUND,Borrowed ETH,31388.68423203521
1713355200.0,COMPOUND,Supplied rETH,145.28922047798036
1713355200.0,COMPOUND,Borrowed ETH,31389.07924318885
1713376800.0,COMPOUND,Supplied rETH,189.43276834572214
1713376800.0,COMPOUND,Borrowed ETH,31433.204907133244
1713398400.0,COMPOUND,Supplied rETH,189.43276834572214
1713398400.0,COMPOUND,Borrowed ETH,31433.58157208346
1713420000.0,COMPOUND,Supplied rETH,189.43276834572214
1713420000.0,COMPOUND,Borrowed ETH,31433.95698855945
1713441600.0,COMPOUND,Supplied rETH,189.43276834572214
1713441600.0,COMPOUND,Borrowed ETH,31434.332889761416
1713463200.0,COMPOUND,Supplied rETH,189.43276834572214
1713463200.0,COMPOUND,Borrowed ETH,31434.700613846344
1713484800.0,COMPOUND,Supplied rETH,189.43276834572214
1713484800.0,COMPOUND,Borrowed ETH,31455.966047704944
1713506400.0,COMPOUND,Supplied rETH,189.43276834572214
1713506400.0,COMPOUND,Borrowed ETH,31456.332371345656
1713528000.0,COMPOUND,Supplied rETH,189.43276834572214
1713528000.0,COMPOUND,Borrowed ETH,31456.69980273651
1713549600.0,COMPOUND,Supplied rETH,189.43276834572214
1713549600.0,COMPOUND,Borrowed ETH,31857.07364044916
1713571200.0,COMPOUND,Supplied rETH,189.43276834572214
1713571200.0,COMPOUND,Borrowed ETH,31857.446455908273
1713592800.0,COMPOUND,Supplied rETH,189.43276834572214
1713592800.0,COMPOUND,Borrowed ETH,31857.819482940657
1713614400.0,COMPOUND,Supplied rETH,196.26497960647984
1713614400.0,COMPOUND,Borrowed ETH,31864.965509852944
1713636000.0,COMPOUND,Supplied rETH,196.26497960647984
1713636000.0,COMPOUND,Borrowed ETH,30913.549539225143
1713657600.0,COMPOUND,Supplied rETH,196.26497960647984
1713657600.0,COMPOUND,Borrowed ETH,30913.90605940922
1713679200.0,COMPOUND,Supplied rETH,196.26497960647984
1713679200.0,COMPOUND,Borrowed ETH,30914.26318143983
1713700800.0,COMPOUND,Supplied rETH,196.26497960647984
1713700800.0,COMPOUND,Borrowed ETH,33662.47144130403
1713722400.0,COMPOUND,Supplied rETH,196.26497960647984
1713722400.0,COMPOUND,Borrowed ETH,33662.873077206554
1713744000.0,COMPOUND,Supplied rETH,196.26497960647984
1713744000.0,COMPOUND,Borrowed ETH,33663.274844439504
1713765600.0,COMPOUND,Supplied rETH,196.26497960647984
1713765600.0,COMPOUND,Borrowed ETH,33663.678410664885
1713787200.0,COMPOUND,Supplied rETH,196.26497960647984
1713787200.0,COMPOUND,Borrowed ETH,33277.50440454759
1713808800.0,COMPOUND,Supplied rETH,196.26497960647984
1713808800.0,COMPOUND,Borrowed ETH,33277.90116109133
1713830400.0,COMPOUND,Supplied rETH,196.26497960647984
1713830400.0,COMPOUND,Borrowed ETH,33281.09731221004
1713852000.0,COMPOUND,Supplied rETH,196.26497960647984
1713852000.0,COMPOUND,Borrowed ETH,33281.49214592179
1713873600.0,COMPOUND,Supplied rETH,196.27403121668777
1713873600.0,COMPOUND,Borrowed ETH,33281.8885296187
1713895200.0,COMPOUND,Supplied rETH,196.27403121668777
1713895200.0,COMPOUND,Borrowed ETH,33437.38041906799
1713916800.0,COMPOUND,Supplied rETH,196.27403121668777
1713916800.0,COMPOUND,Borrowed ETH,30719.586886401765
1713938400.0,COMPOUND,Supplied rETH,196.27403121668777
1713938400.0,COMPOUND,Borrowed ETH,30348.190116628055
1713960000.0,COMPOUND,Supplied rETH,196.27403121668777
1713960000.0,COMPOUND,Borrowed ETH,30348.543000573474
1713981600.0,COMPOUND,Supplied rETH,196.27403121668777
1713981600.0,COMPOUND,Borrowed ETH,30348.897262516377
1714003200.0,COMPOUND,Supplied rETH,196.27403121668777
1714003200.0,COMPOUND,Borrowed ETH,30349.249958835167
1714024800.0,COMPOUND,Supplied rETH,196.27403121668777
1714024800.0,COMPOUND,Borrowed ETH,30798.547253578792
1714046400.0,COMPOUND,Supplied rETH,196.27403121668777
1714046400.0,COMPOUND,Borrowed ETH,30798.90700305081
1714068000.0,COMPOUND,Supplied rETH,196.27403121668777
1714068000.0,COMPOUND,Borrowed ETH,30799.26670912812
1714089600.0,COMPOUND,Supplied rETH,196.27403121668777
1714089600.0,COMPOUND,Borrowed ETH,30788.62591819547
1714111200.0,COMPOUND,Supplied rETH,152.13048334894597
1714111200.0,COMPOUND,Borrowed ETH,30730.51702465055
1714132800.0,COMPOUND,Supplied rETH,152.13048334894597
1714132800.0,COMPOUND,Borrowed ETH,30730.879839206802
